#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4.99999999999999,-7979.640581117237,1115.541229889918,349.3978407971862,0
10.000000000000007,-7908.553617298167,1033.4505471638754,323.6862789781071,66.6
15.000000000000078,-8006.539826960307,1125.0615839399075,352.3797038243549,66.5
20.00000000000015,-7864.179141293673,975.1451656202507,305.42449369186636,66.4
25.00000000000022,-7918.2117880524665,1007.9378243324699,315.6954579924678,66.4
30.00000000000029,-7890.8081590836155,955.9836294761984,299.42292317550834,66.3
35.00000000000015,-7982.9610766189735,1035.7468133276138,324.40549079924705,66.2
39.999999999999865,-7938.387615342195,982.1418716124625,307.6159267835978,66.2
44.99999999999958,-7989.9675184530015,1036.0124383500183,324.48868701540033,66.2
49.9999999999993,-7962.482977027338,997.9631389245114,312.5712941778182,66.2
54.99999999999901,-7945.729376437525,1013.229927431135,317.35299367685684,66.2
59.99999999999873,-7950.268975154401,1007.5019196305774,315.5589286042626,66.2
64.99999999999845,-7960.828649510538,1041.601818861953,326.239332737797,66.2
69.99999999999817,-7950.753037183535,1032.9265131483958,323.5221466729919,66.2
74.99999999999788,-7980.330608167156,1024.9157532352663,321.01310250519515,66.2
79.9999999999976,-8066.936124317658,1113.25423690388,348.6815334211523,66.2
84.99999999999731,-7991.420249678966,1015.3748127664217,318.0247916210535,66.2
89.99999999999703,-7965.048201745252,1005.3613519646788,314.8884829940909,66.2
94.99999999999675,-7928.87900874641,959.3158490671597,300.46660520083236,66.1
99.99999999999646,-7867.505834354114,888.3653755931666,278.24426005470315,66.1
104.99999999999618,-7903.711118882616,956.0457838166922,299.4423904903711,66.1
109.9999999999959,-7921.656008542398,951.5144320705325,298.0231291725649,66.1
114.99999999999561,-7957.468178566404,991.2889694969006,310.4808825241387,66.1
119.99999999999532,-7896.306521419649,931.881643521315,291.87395804009026,66.1
124.99999999999504,-7999.787109707237,1034.5092848712152,324.0178854297589,66.1
129.9999999999953,-7921.110083136756,985.1191015081722,308.5484227499015,66.1
134.99999999999645,-7938.59677079486,990.8573966357014,310.34570990854246,66.1
139.99999999999758,-7941.57995593852,999.6283223525297,313.0928450436147,66.1
144.99999999999872,-7970.732068708284,1011.5344293680114,316.8219479866947,66.1
149.99999999999986,-7944.451802190519,931.8556037258667,291.8658021350814,66.1
155.000000000001,-7957.836737832282,977.0192057596373,306.011460413243,66.1
160.00000000000213,-7808.445710158943,830.6040979172797,260.15289313711,66.1
165.00000000000327,-7899.928386033085,946.5850366896415,296.47919690330315,66.1
170.0000000000044,-7923.4858702959755,949.9301969198846,297.5269320566537,66.1
175.00000000000554,-7969.265023030763,1024.0371286094223,320.73790913814105,66.1
180.00000000000668,-7968.783274559546,1017.6915249862824,318.750407336259,66.1
185.00000000000782,-7927.952525619561,985.0675773174875,308.53228489637195,66.1
190.00000000000895,-7904.041836989645,997.9438096975837,312.5652400849959,66.1
195.0000000000101,-7831.399629103297,908.1878271360973,284.4528353926943,66.1
200.00000000001123,-7918.528778995598,1008.7495742952404,315.94970559592684,66.1
205.00000000001236,-7796.265598241245,885.7221507721954,277.4163775700011,66.1
210.0000000000135,-7916.569843530989,983.2101274939705,307.95051441551755,66.1
215.00000000001464,-7915.339013354233,966.0074801368903,302.5624860024823,66.1
220.00000000001577,-7981.890947866132,1028.383128316101,322.09911648120675,66.1
225.0000000000169,-7964.726936922685,1147.6398051439032,359.45141173289704,66.1
230.00000000001805,-7955.727135367953,1329.6515889121256,416.4591874603229,66.1
235.00000000001918,-7948.976012305513,1534.872401340892,480.73624583164917,66.1
240.00000000002032,-7886.440377277558,1788.8064274568594,560.2707337130254,66.1
245.00000000002146,-7919.621913560312,2164.1542317456374,677.8331409576285,66.1
250.0000000000226,-7995.90236709307,2538.742335650353,795.1576030086949,66.1
255.00000000002373,-7886.18854108702,2629.3250969690557,823.5289624620113,66.1
260.00000000002484,-7878.160674634763,2637.0376393448764,825.9446021362478,66.1
265.000000000026,-7846.299558150138,2548.275887607617,798.1435997426071,66.1
270.0000000000271,-7840.196034327909,2451.6445091823052,767.8777574138646,66.1
275.00000000002825,-7903.1515903055015,2514.4798135957067,787.5583564806001,66.1
280.0000000000294,-7949.9944744674,2541.8152947777494,796.1200822566168,66.1
285.0000000000305,-7862.8941283566255,2408.1928828012615,754.2683057594772,66.1
290.00000000003166,-7895.245681800699,2414.2949383163505,756.179526039168,66.1
295.0000000000328,-7936.763684396252,2262.24144369269,708.5549638233759,66.1
300.00000000003394,-7937.048561647221,1923.153654263168,602.3495289251451,66.1
305.0000000000351,-7969.671198418002,1685.4719100061643,527.9054061843827,66.1
310.0000000000362,-7909.111523900495,1485.8460784204663,465.38074761101166,66.1
315.00000000003735,-8027.774335324905,1587.5948904479687,497.24941752077046,66.1
320.0000000000385,-7908.124702764904,1421.0803754936805,445.0955298584021,66.1
325.0000000000396,-7891.37959488719,1357.009770195114,425.02802311811155,66.1
330.00000000004076,-7853.286905662369,1267.7052580894804,397.05702315226205,66.1
335.0000000000419,-7910.834628328163,1267.0338978442321,396.8467469080483,66.1
340.00000000004303,-7788.803389193461,1324.0755679227682,414.7127260640789,66.1
345.00000000004417,-7768.776680810975,1718.3823619999537,538.2132644312933,66.1
350.0000000000453,-7827.433426242033,2416.8924412373626,756.9930880015129,66.1
355.00000000004644,-7842.760294796431,2792.761373189243,874.7187172547598,66.1
360.0000000000476,-7851.292288616498,3271.502988434904,1024.6650233030782,66.1
365.0000000000487,-7821.755371524435,3677.4647828430816,1151.816015675064,66.1
370.00000000004985,-7848.115229492426,5048.282056577942,1581.1686767306392,66.1
375.000000000051,-7866.550271334625,6118.699585634978,1916.4333566751843,66.1
380.0000000000521,-7794.627188963712,6513.387043341691,2040.0531224153217,66.1
385.00000000005326,-7892.815827999925,6448.725291205663,2019.800463012746,66.1
390.0000000000544,-7902.8480807317355,5941.0149187818715,1860.7808740256912,66.1
395.00000000005554,-7892.312839279754,5511.266344605451,1726.1796420140981,66.1
400.0000000000567,-7922.0904139543645,5038.661745201518,1578.1555061434337,66.1
405.0000000000578,-7875.695874677397,4880.694007833392,1528.6785483464666,66.1
410.00000000005895,-7871.781754919094,4737.3327677476145,1483.7764807241695,66.1
415.0000000000601,-7767.463831124847,5056.925121160718,1583.8757645747976,66.1
420.0000000000612,-7741.849179387159,6429.460818788306,2013.7666519026127,66.1
425.00000000006236,-7594.2734775181325,7542.669229344714,2362.43383208748,66.1
430.0000000000635,-7417.398420778849,8387.482081252325,2627.0370385179226,66.1
435.00000000006463,-7028.885397687289,9841.124724198546,3082.33137200145,66.1
440.00000000006577,-6358.676823400727,11146.714413835325,3491.2541498455053,66.1
445.0000000000669,-5823.3748929423355,11859.478614495143,3714.498496208793,66.1
450.00000000006804,-5186.234986546827,11636.1277029534,3644.542922948207,66.1
455.0000000000692,-3851.7942298130165,9980.570948665087,3126.0072204868866,66.1
460.0000000000703,-2903.9446229877813,8325.996490130094,2607.779182149525,66.1
465.00000000007145,-2792.9298211099335,7555.274766331834,2366.3820029729463,66.1
470.0000000000726,-2769.645387467327,6866.730218675367,2150.7234761540094,66.1
475.0000000000737,-2969.750140724321,6352.651374162013,1989.7092227496746,66.1
480.00000000007486,-3081.2028390513633,5934.168358149976,1858.636467850845,66.1
485.000000000076,-3067.847536022135,5353.674468517281,1676.8204074497085,66.1
490.00000000007714,-3319.6651825619615,5079.198526692836,1590.8520013929474,66.1
495.0000000000783,-3359.5099690986153,4649.443402557765,1456.2487178736658,66.1
500.0000000000794,-3455.3873090475972,4322.942468536476,1353.9856026174416,66.1
505.00000000008055,-3387.8324033315907,3854.1097233208616,1207.1428463980972,66.1
510.0000000000817,-3541.858613594252,3658.1883466035692,1145.7784573850713,66.1
515.0000000000794,-3425.631905127032,3195.4507226240826,1000.8447495650498,66.2
520.0000000000748,-3439.232108923031,2909.047480472001,911.1406026236358,66.2
525.0000000000703,-3482.5184349879646,2742.5931950776408,859.0055794170376,66.2
530.0000000000657,-3449.3985927592244,2515.6246497647735,787.9169297675578,66.2
535.0000000000612,-3443.7491255208042,2315.139656376083,725.123173763435,66.2
540.0000000000566,-3504.6779020674885,2222.2955387461225,696.0435365779682,66.2
545.0000000000521,-3519.72473817738,2048.5085159915297,641.6118321442216,66.2
550.0000000000475,-3644.4574411812814,2012.734566011544,630.4070998179884,66.2
555.000000000043,-3581.6806301877277,1880.0402387154832,588.8460080348958,66.2
560.0000000000384,-3665.820357682179,1872.3950005222666,586.4514486537481,66.2
565.0000000000339,-3686.892639570777,1786.592134549978,559.5771966748352,66.2
570.0000000000293,-3621.5782249820236,1714.0549399725328,536.8578757893619,66.2
575.0000000000248,-3647.063101381179,1627.7592002998408,509.8292512044955,66.2
580.0000000000202,-3662.3481647779618,1530.230415014207,479.28233273897587,66.2
585.0000000000157,-3666.8873536142128,1389.361022946361,435.1607349852338,66.2
590.0000000000111,-3734.1116124890796,1331.817290045998,417.13750510534777,66.2
595.0000000000066,-3716.459841237214,1290.5088911436321,404.1993321391188,66.2
600.000000000002,-3742.2714913431337,1227.3998621075439,384.4329999864362,66.2
604.9999999999975,-3799.5298046825487,1253.07905383127,392.47596057030654,66.2
609.999999999993,-3755.69320838334,1202.8586127096273,376.7464534739927,66.2
614.9999999999884,-3782.849486421523,1201.5612187599002,376.3400976777639,66.2
619.9999999999839,-3702.776691354653,1150.1368023642276,360.2334943793125,66.2
624.9999999999793,-3729.803815624575,1164.5175314172182,364.73767185440244,66.2
629.9999999999748,-3762.2939243867622,1250.9225449387786,391.80052202038337,66.2
634.9999999999702,-3804.7917368520534,1320.2588436143292,413.51729267573313,66.2
639.9999999999657,-3824.726995387907,1307.227375545375,409.4357162321988,66.2
644.9999999999611,-3874.6086780527576,1297.3920799931138,406.3552106108141,66.2
649.9999999999566,-3813.6198821716844,1169.7788141118733,366.3855543029225,66.2
654.999999999952,-3732.6810599547334,995.4526966784392,311.7850004248654,66.2
659.9999999999475,-3780.9603759695187,1040.9528957188684,326.03608400170185,66.2
664.9999999999429,-3829.2591160257816,1079.984009225249,338.26099009897365,66.2
669.9999999999384,-3855.696507303885,1129.4929155796688,353.7676379188586,66.2
674.9999999999338,-3777.4400404378334,1026.0854225101675,321.3794537508032,66.2
679.9999999999293,-3819.5101055959803,1070.840652699647,335.3972061866574,66.2
684.9999999999247,-3867.913437495273,1071.052952047232,335.4637003077722,66.2
689.9999999999202,-3914.6974906575983,1075.6223064916,336.89486442248335,66.2
694.9999999999156,-3967.3300224138943,1106.0720484451724,346.43200550373194,66.2
699.9999999999111,-3949.7088853544933,1094.5303929538527,342.81705215208393,66.2
704.9999999999065,-3927.1907503077664,1158.8438044654204,362.9606080461678,66.2
709.999999999902,-3980.3263972460427,1323.1228772910358,414.4143345382831,66.2
714.9999999998975,-4041.904273436272,1392.4533084118527,436.12926742116895,66.2
719.9999999998929,-4008.1961797786803,1360.2900795802918,426.05544638640345,66.2
724.9999999998884,-3959.085086429377,1571.6065432114574,492.2417191473952,66.2
729.9999999998838,-4049.8963362231584,1923.2874049705226,602.3914208849425,66.2
734.9999999998793,-4065.264685620059,1866.588862885152,584.6329125930242,66.2
739.9999999998747,-4040.336442385569,1440.86425595578,451.29202437678873,66.2
744.9999999998702,-4019.0465428733028,1130.295233968386,354.0189314660073,66.2
749.9999999998656,-4050.2112269143763,1067.2935431255305,334.2862186291741,66.2
754.9999999998611,-4021.3342762854727,1088.0279990178556,340.7804421726622,66.2
759.9999999998565,-4031.6351398344623,1180.207794601316,369.6520075429223,66.2
764.999999999852,-4045.9111685156245,1247.7236292567743,390.79859201346204,66.2
769.9999999998474,-4100.265568115119,1374.27125554818,430.43448013620736,66.2
774.9999999998429,-4012.8464209575104,1153.525240405512,361.2947845437439,66.2
779.9999999998383,-4037.6148903135413,1075.301089443638,336.7942562692587,66.2
784.9999999998338,-4115.28619639506,1061.994548894472,332.62652457832195,66.2
789.9999999998292,-4109.217124751854,1100.0870880221626,344.5574604909379,66.2
794.9999999998247,-4150.177335347464,1531.2471692003182,479.60078956309866,66.2
799.9999999998201,-4090.380640165471,2317.6150432673903,725.8984878547355,66.2
804.9999999998156,-4084.5035477977653,3403.658437924006,1066.0573335681415,66.2
809.999999999811,-4141.1297431660905,4147.215625620059,1298.9463285503045,66.2
814.9999999998065,-4120.317321555213,4295.058098240992,1345.2519596895215,66.2
819.999999999802,-4141.614252111492,6045.286269574533,1893.4396264301697,66.2
824.9999999997974,-4126.013229477273,8119.161550463939,2542.9965641839817,66.2
829.9999999997929,-4175.545607725429,10055.767532681748,3149.5594867651466,66.2
834.9999999997883,-4152.952505449033,11461.01424967003,3589.6957681928548,66.2
839.9999999997838,-4186.787906890899,11832.272592481177,3705.9773182427407,66.2
844.9999999997792,-4185.5132267056415,12342.270594194131,3865.713413901859,66.2
849.9999999997747,-4214.402522961238,12882.40048533139,4034.8870962874043,66.2
854.9999999997701,-4172.947584389257,11995.752861595558,3757.180852017234,66.2
859.9999999997656,-4225.069606124438,10441.027123111116,3270.2263571915437,66.2
864.999999999761,-4142.512749964628,9662.168056607687,3026.2804869448073,66.2
869.9999999997565,-4067.573270722146,9096.008316121777,2848.9540147609036,66.2
874.9999999997519,-4146.678261426339,10028.37841339801,3140.980961039102,66.2
879.9999999997474,-4074.1985277151593,10410.017111813706,3260.5137345648736,66.2
884.9999999997428,-4084.939576966411,12013.779435586826,3762.826941879947,66.2
889.9999999997383,-4009.5299016814547,12035.25036407225,3769.5518354578007,66.2
894.9999999997337,-3968.797844440317,12737.070810751735,3989.368496758008,66.2
899.9999999997292,-3864.8765455670123,11717.816408635084,3670.1285818355204,66.2
904.9999999997247,-3933.0483026366205,9033.388830412765,2829.341012110416,66.2
909.9999999997201,-3974.315134941476,7431.398844266109,2327.5829173481184,66.2
914.9999999997156,-3964.286657058752,6731.227970872485,2108.2829176726664,66.2
919.999999999711,-3958.7158992372774,5672.689634110203,1776.7389107314948,66.2
924.9999999997065,-3941.306939390244,4900.858049133254,1534.9941127587408,66.2
929.9999999997019,-3884.228510892786,4331.846509257913,1356.774430604326,66.2
934.9999999996974,-4010.974326543493,3866.9546311993477,1211.1659904628168,66.2
939.9999999996928,-3983.5018604221978,3471.4181702164838,1087.2803090365815,66.2
944.9999999996883,-4011.1727254098346,2874.4621799340375,900.3081663070699,66.2
949.9999999996837,-3949.0885028347598,2783.0437872143584,871.6750793627558,66.2
954.9999999996792,-3907.8549811008747,2585.519519814514,809.808650148515,66.2
959.9999999996746,-4070.3936208356954,2296.6381784005384,719.3283395762218,66.2
964.9999999996701,-3985.5289302346396,1930.6624831735653,604.7013636560472,66.2
969.9999999996655,-3976.0812219433033,1803.7097323457372,564.9385867778824,66.2
974.999999999661,-3995.2383678654883,1663.9627922160432,521.1685513627441,66.2
979.9999999996564,-4019.8013169130336,1597.100677583577,500.22671805549555,66.2
984.9999999996519,-3999.4813318021766,1508.2871046685502,472.4094847892218,66.2
989.9999999996473,-4084.325992911745,1556.440408766482,487.4915454323124,66.2
994.9999999996428,-4090.3285269870653,1653.477212908756,517.8843708490078,66.2
999.9999999996382,-4083.0845470879894,1540.183115199615,482.3996105783852,66.2
1004.9999999996337,-4124.851856565622,1426.5323931299654,446.8031522564501,66.2
1009.9999999996292,-4178.649040098508,1545.2135525228596,483.97519011943064,66.2
1014.9999999996246,-4118.72831668769,1937.5782258607805,606.8674382911017,66.2
1019.9999999996201,-4125.691846227413,2389.168545097792,748.3097070648824,66.2
1024.9999999996155,-4229.797552825473,2990.7979254386937,936.7455988265913,66.2
1029.999999999611,-4133.730917340275,3784.111354767992,1185.2187093277787,66.2
1034.9999999996064,-4161.0355149427305,5935.296911742144,1858.9899412839754,66.2
1039.9999999996019,-4064.591298832647,8927.3974100469,2796.143517991338,66.2
1044.9999999995973,-4052.8964395043026,11751.059873728755,3680.5407428683234,66.2
1049.9999999995928,-3919.729813122727,13403.478808648948,4198.0936512538565,66.2
1054.9999999995882,-3691.069933608987,11330.125661807626,3548.7002507177817,66.2
1059.9999999995837,-3508.7989777142734,9836.57768917029,3080.9071985344967,66.2
1064.9999999995791,-3387.728904353226,11327.910480056778,3548.0064352854324,66.2
1069.9999999995746,-3192.0469664429124,11816.53793725065,3701.0490785543016,66.2
1074.99999999957,-3037.0096296240035,8919.87557580453,2793.7876098700594,66.2
1079.9999999995655,-2784.383703987015,6238.307768445929,1953.8957468550122,66.2
1084.999999999561,-2618.2377082793296,5196.392042495269,1627.5580955109046,66.2
1089.9999999995564,-2511.809593311077,5351.213680887743,1676.049665982353,66.2
1094.9999999995518,-2734.768872127777,7020.949613085562,2199.026418234679,66.2
1099.9999999995473,-2521.8822351561994,9596.481106697776,3005.7067261082484,66.2
1104.9999999995428,-2538.935133289267,12571.670887400773,3937.563709504606,66.2
1109.9999999995382,-2527.3807435274907,17302.03277657473,5419.156846523643,66.2
1114.9999999995337,-2604.727668627926,21933.368748529134,6869.734149495124,66.2
1119.999999999529,-2538.7924078754654,27476.79771926163,8605.987423771354,66.2
1124.9999999995246,-2441.5062911488794,32317.60797342446,10122.174011227451,66.2
1129.99999999952,-2461.4503298363543,35738.46667020304,11193.618625107529,66.2
1134.9999999995155,-2375.6227506227665,44992.80955376426,14092.16449223982,66.2
1139.999999999511,-2453.793306950145,54060.64966329473,16932.29596391722,66.2
1144.9999999995064,-2419.9034018003936,62372.14785293378,19535.534144128786,66.2
1149.9999999995018,-2220.6870404304077,71264.8451315458,22320.809259703547,66.2
1154.9999999994973,-2172.9065846300214,82402.7401899884,25809.30110579113,66.2
1159.9999999994927,-1629.0833859100155,93236.83992090025,29202.641442782107,66.2
1164.9999999994882,-807.5052457447418,102450.96331692673,32088.590194069566,66.2
1169.9999999994836,39.53956698685023,108743.15962823118,34059.36433144389,66.2
1174.999999999479,1858.3944093515722,111952.0920158853,35064.43166330858,66.2
1179.9999999994745,4196.542601345115,116259.04823434835,36413.41022440353,66.2
1184.99999999947,5134.890282565676,119314.23761288817,37370.323822472565,66.2
1189.9999999994654,11869.291637091545,112753.7410125897,35315.51555068169,66.2
1194.999999999461,12026.792353401595,106148.98835123231,33246.84587084793,66.2
1199.9999999994563,8748.831932423653,99036.54636081705,31019.163193004133,66.2
1204.9999999994518,6248.149778638987,89214.36570947182,27942.76528000312,66.2
1209.9999999994473,4205.841521204795,79149.33006998741,24790.302936383952,66.2
1214.9999999994427,3167.7768539400736,68580.66807597596,21480.10015599252,66.2
1219.9999999994382,2192.2452752213685,59200.76207234636,18542.22675720102,66.2
1224.9999999994336,1785.7230924660162,50246.39905283476,15737.637360679779,66.2
1229.999999999429,1404.5658353665985,42767.95147890668,13395.31834562798,66.2
1234.9999999994245,1364.7875272924987,36472.038440449774,11423.380094900333,66.2
1239.99999999942,1055.3236538885517,31883.423443584903,9986.183396834424,66.2
1244.9999999994154,1156.4951939691914,27593.984272092584,8642.691337022181,66.2
1249.9999999994109,553.388755060284,24689.567243682355,7733.001034852665,66.2
1254.9999999994063,585.9785054509941,21873.151991713978,6850.873703778474,66.2
1259.9999999994018,590.3546292471099,19425.893606605598,6084.369721030965,66.2
1264.9999999993972,489.223176252097,17562.42078214496,5500.712780520545,66.2
1269.9999999993927,367.81282054514,16366.99975890388,5126.295848924737,66.2
1274.9999999993881,596.8985229087612,14950.694965716373,4682.696075656605,66.2
1279.9999999993836,205.98428917490872,14439.203504904784,4522.492214781465,66.2
1284.999999999379,531.567579702043,13437.435200038139,4208.729107402634,66.2
1289.9999999993745,476.4920150952238,12887.241860435019,4036.403459790942,66.2
1294.99999999937,513.8644795154969,12072.83228198453,3781.3228400784583,66.2
1299.9999999993654,321.04489799777497,11596.723507139344,3632.201164018204,66.2
1304.9999999993609,409.2705189459494,11229.827737389509,3517.2860122394895,66.2
1309.9999999993563,486.14725037411193,11224.661823813103,3515.668000281725,66.2
1314.9999999993518,509.6616897896296,11407.832158719855,3573.0386449515167,66.2
1319.9999999993472,614.0252843987,11357.883602315118,3557.3942946656252,66.2
1324.9999999993427,486.12837487215523,11224.334997695249,3515.5656353158815,66.2
1329.9999999993381,248.60395230304175,11057.406709725752,3463.282150114471,66.2
1334.9999999993336,363.2824588664645,10508.468223950942,3291.349534339147,66.2
1339.999999999329,175.22837685547913,10668.459081761725,3341.460152188649,66.2
1344.9999999993245,155.1862116953985,10754.500821018679,3368.4092214917896,66.2
1349.99999999932,292.8802221377607,10255.990832875666,3212.2712780379316,66.2
1354.9999999993154,282.66064841967534,9828.51986282341,3078.383412723912,66.2
1359.9999999993108,152.48190710951297,9553.862358504102,2992.3581396128684,66.2
1364.9999999993063,116.43788219014293,9385.359401270605,2939.5814534198043,66.2
1369.9999999993017,241.047910612797,8765.604124217209,2745.4683629995725,66.2
1374.9999999992972,263.9240623224928,8563.2188144604,2682.079410315971,66.2
1379.9999999992926,442.1137544524098,8553.728805540672,2679.1070516645327,66.2
1384.999999999288,657.4703702700606,8221.259528534049,2574.9745961308377,66.2
1389.9999999992835,174.80785924598496,8465.383449129538,2651.436468141991,66.2
1394.999999999279,47.192516119942084,8766.26520348105,2745.675419145229,66.2
1399.9999999992745,83.23820553310037,8529.523410462705,2671.5256978344114,66.2
1404.99999999927,79.06604094004172,8319.18157435828,2605.6446874378216,66.2
1409.9999999992654,338.00842757403063,7581.575583486134,2374.619662396633,66.2
1414.9999999992608,155.22488576072604,7536.399077412388,2360.4699624536865,66.2
1419.9999999992563,376.06174607114093,7299.443689406412,2286.253341215297,66.2
1424.9999999992517,142.52923188365014,7820.2042999946925,2449.3603856135796,66.2
1429.9999999992472,421.4085125357068,7972.2530260401145,2496.9834542665203,66.2
1434.9999999992426,416.4055515837683,8130.335470574517,2546.496339409915,66.2
1439.999999999238,649.4949492962534,8785.957485390698,2751.8432241489754,66.2
1444.9999999992335,617.8202663903741,9759.045878175266,3056.62351754726,66.2
1449.999999999229,982.584547928485,10398.211194882177,3256.81601208364,66.2
1454.9999999992244,1288.0938835076993,10404.087863617411,3258.6566391372667,66.2
1459.9999999992199,848.27412848145,10749.688989278504,3366.9021112431956,66.2
1464.9999999992153,1175.2518684761744,9841.986261019909,3082.6012133099434,66.2
1469.9999999992108,772.9715708499151,9550.748368605535,2991.3828091475557,66.2
1474.9999999992062,648.3486912977695,8789.436462270636,2752.9328719158743,66.2
1479.9999999992017,571.1711260678462,7745.153320822169,2425.8537241205013,66.2
1484.9999999991971,301.7217767390228,7177.998257904444,2248.215507736334,66.2
1489.9999999991926,81.29670009972489,6600.902723252446,2067.463843576863,66.2
1494.999999999188,3.545272770228606,5927.522689506651,1856.5549829066622,66.2
1499.9999999991835,-244.47944102654404,5540.326178168971,1735.2814509199163,66.2
1504.999999999179,-420.91468342887435,5121.669476099866,1604.1542959400413,66.2
1509.9999999991744,-392.1737177468196,4527.623538169958,1418.0936085483872,66.2
